hold_id,status,library_id,user_id,book_id,hold_date,expiration_date
2199,Cancelled,21,457,7271,2025-04-08 07:49:20.434816,2025-04-15 07:49:20.434816
2200,Expired,18,332,985,2025-02-24 19:41:18.665622,2025-03-03 19:41:18.665622
2201,Expired,19,361,182,2024-12-30 02:43:59.803503,2025-01-06 02:43:59.803503
2202,Expired,3,207,5771,2025-01-26 23:33:10.916288,2025-02-02 23:33:10.916288
2203,Expired,27,155,972,2025-04-18 18:48:34.179065,2025-04-25 18:48:34.179065
2204,Expired,13,66,1793,2024-09-09 12:15:36.591769,2024-09-16 12:15:36.591769
2205,Expired,17,56,4752,2024-07-09 07:44:16.711340,2024-07-16 07:44:16.711340
2206,Expired,27,60,806,2024-09-11 22:05:51.519927,2024-09-18 22:05:51.519927
2207,Fulfilled,15,479,6860,2025-01-19 03:33:04.081838,2025-01-26 03:33:04.081838
2208,Expired,24,409,7021,2025-05-06 21:06:29.874239,2025-05-13 21:06:29.874239
2209,Expired,26,107,4716,2024-07-26 04:03:29.397123,2024-08-02 04:03:29.397123
2210,Expired,29,350,1058,2024-12-27 01:19:23.902198,2025-01-03 01:19:23.902198
2211,Expired,17,204,7529,2024-08-30 19:00:53.234252,2024-09-06 19:00:53.234252
2212,Cancelled,22,104,7916,2025-06-22 13:09:39.137605,2025-06-29 13:09:39.137605
2213,Expired,26,483,1887,2025-05-05 20:26:16.895057,2025-05-12 20:26:16.895057
2214,Fulfilled,5,152,3271,2024-07-26 23:50:22.299253,2024-08-02 23:50:22.299253
2215,Expired,3,62,2393,2024-10-21 21:41:11.418710,2024-10-28 21:41:11.418710
2216,Expired,24,221,5563,2024-11-03 09:39:17.168554,2024-11-10 09:39:17.168554
2217,Expired,6,444,390,2024-10-01 03:46:41.901678,2024-10-08 03:46:41.901678
2218,Expired,20,25,6082,2024-11-30 14:19:16.388807,2024-12-07 14:19:16.388807
2219,Expired,7,343,7642,2025-03-30 22:45:48.808736,2025-04-06 22:45:48.808736
2220,Expired,22,455,506,2025-02-24 17:25:49.313343,2025-03-03 17:25:49.313343
2221,Expired,28,77,7082,2025-01-21 16:02:15.466977,2025-01-28 16:02:15.466977
2222,Expired,28,236,1095,2024-12-24 16:09:42.882335,2024-12-31 16:09:42.882335
2223,Expired,10,197,4989,2024-10-08 08:44:24.740952,2024-10-15 08:44:24.740952
2224,Fulfilled,12,422,6747,2025-05-13 10:43:22.832320,2025-05-20 10:43:22.832320
2225,Expired,5,476,6317,2025-06-20 19:17:54.576677,2025-06-27 19:17:54.576677
2226,Cancelled,3,165,5185,2024-07-04 14:25:57.128160,2024-07-11 14:25:57.128160
2227,Expired,27,57,143,2024-09-24 11:20:06.971985,2024-10-01 11:20:06.971985
2228,Expired,11,4,5091,2025-04-24 02:07:45.636278,2025-05-01 02:07:45.636278
2229,Expired,15,180,3653,2025-03-25 02:24:24.245943,2025-04-01 02:24:24.245943
2230,Expired,30,468,3561,2024-07-16 11:33:32.638665,2024-07-23 11:33:32.638665
2231,Expired,3,475,3443,2024-07-24 01:22:13.550169,2024-07-31 01:22:13.550169
2232,Expired,13,134,4434,2025-01-11 02:02:49.554555,2025-01-18 02:02:49.554555
2233,Expired,19,10,1103,2024-11-22 04:10:25.369139,2024-11-29 04:10:25.369139
2234,Expired,27,431,6042,2025-02-17 22:40:20.441178,2025-02-24 22:40:20.441178
2235,Fulfilled,13,192,6060,2025-05-16 11:14:36.721228,2025-05-23 11:14:36.721228
2236,Expired,13,162,2325,2025-04-25 12:21:30.551960,2025-05-02 12:21:30.551960
2237,Active,19,7,3406,2025-06-20 22:21:40.049813,2025-06-27 22:21:40.049813
2238,Expired,16,494,7432,2025-05-14 17:20:08.741445,2025-05-21 17:20:08.741445
2239,Expired,28,122,6906,2024-10-25 09:19:25.215214,2024-11-01 09:19:25.215214
2240,Fulfilled,29,296,4036,2025-05-04 12:21:21.522347,2025-05-11 12:21:21.522347
2241,Active,22,322,4240,2025-06-27 16:23:31.709000,2025-07-04 16:23:31.709000
2242,Fulfilled,20,441,3843,2024-09-09 04:21:26.092224,2024-09-16 04:21:26.092224
2243,Active,18,284,7302,2025-06-24 05:33:29.990955,2025-07-01 05:33:29.990955
2244,Expired,8,6,706,2025-03-07 11:19:51.145724,2025-03-14 11:19:51.145724
2245,Expired,30,17,3474,2024-07-13 01:52:23.266092,2024-07-20 01:52:23.266092
2246,Expired,27,307,5809,2025-03-21 14:24:12.674756,2025-03-28 14:24:12.674756
2247,Expired,24,479,3029,2025-05-19 05:33:30.014355,2025-05-26 05:33:30.014355
2248,Expired,22,415,6738,2024-08-06 12:59:12.060382,2024-08-13 12:59:12.060382
2249,Expired,25,101,4662,2025-03-13 05:36:43.519258,2025-03-20 05:36:43.519258
2250,Expired,1,409,7712,2024-08-02 23:42:14.692615,2024-08-09 23:42:14.692615
2251,Expired,12,395,142,2024-08-28 11:08:47.809955,2024-09-04 11:08:47.809955
2252,Expired,11,204,4332,2025-04-07 02:05:27.578832,2025-04-14 02:05:27.578832
2253,Expired,30,36,5065,2025-05-15 09:10:43.079048,2025-05-22 09:10:43.079048
2254,Expired,8,151,5137,2025-03-17 07:39:18.397647,2025-03-24 07:39:18.397647
2255,Fulfilled,25,477,2725,2025-04-09 01:06:07.851833,2025-04-16 01:06:07.851833
2256,Expired,11,84,4142,2024-11-10 03:22:25.712256,2024-11-17 03:22:25.712256
2257,Fulfilled,2,156,5478,2025-02-07 17:26:40.859166,2025-02-14 17:26:40.859166
2258,Cancelled,23,298,3044,2025-05-21 02:17:06.616622,2025-05-28 02:17:06.616622
2259,Expired,19,420,6115,2025-04-09 18:15:05.473770,2025-04-16 18:15:05.473770
2260,Fulfilled,25,387,3241,2025-05-29 12:17:49.242839,2025-06-05 12:17:49.242839
2261,Expired,14,1,3133,2024-08-11 06:41:31.634479,2024-08-18 06:41:31.634479
2262,Fulfilled,20,168,4748,2024-07-05 23:28:19.556209,2024-07-12 23:28:19.556209
2263,Fulfilled,25,147,6229,2025-05-19 18:04:44.384491,2025-05-26 18:04:44.384491
2264,Expired,19,348,2273,2025-03-10 19:29:20.766317,2025-03-17 19:29:20.766317
2265,Expired,25,68,3927,2025-04-19 09:57:08.250628,2025-04-26 09:57:08.250628
2266,Fulfilled,22,2,602,2025-05-20 20:21:38.624962,2025-05-27 20:21:38.624962
2267,Fulfilled,8,423,6770,2024-12-04 10:23:14.353421,2024-12-11 10:23:14.353421
2268,Expired,25,245,5540,2025-03-09 15:26:07.815376,2025-03-16 15:26:07.815376
2269,Active,23,454,4834,2025-06-23 03:41:23.496760,2025-06-30 03:41:23.496760
2270,Expired,23,331,3111,2025-01-21 23:14:44.545309,2025-01-28 23:14:44.545309
2271,Expired,3,118,4611,2024-11-26 01:28:31.712163,2024-12-03 01:28:31.712163
2272,Expired,30,132,2356,2025-01-13 19:03:05.954426,2025-01-20 19:03:05.954426
2273,Expired,21,87,5354,2024-11-23 15:27:56.492586,2024-11-30 15:27:56.492586
2274,Fulfilled,19,305,536,2025-05-09 22:27:34.521992,2025-05-16 22:27:34.521992
2275,Fulfilled,7,63,6344,2024-07-01 07:35:25.537582,2024-07-08 07:35:25.537582
2276,Expired,17,37,2399,2025-04-04 15:37:19.205462,2025-04-11 15:37:19.205462
2277,Expired,1,440,5113,2024-06-30 17:49:02.461354,2024-07-07 17:49:02.461354
2278,Expired,23,141,3022,2025-01-20 06:17:18.986500,2025-01-27 06:17:18.986500
2279,Expired,7,21,5355,2025-04-20 06:55:33.410657,2025-04-27 06:55:33.410657
2280,Fulfilled,26,33,2262,2025-05-06 20:05:57.718631,2025-05-13 20:05:57.718631
2281,Cancelled,20,359,1342,2025-02-11 14:49:09.022331,2025-02-18 14:49:09.022331
2282,Expired,4,2,5409,2025-03-14 14:03:31.851299,2025-03-21 14:03:31.851299
2283,Fulfilled,18,106,2144,2024-12-18 21:12:28.957890,2024-12-25 21:12:28.957890
2284,Fulfilled,28,422,567,2024-11-07 16:14:01.297171,2024-11-14 16:14:01.297171
2285,Expired,16,469,6609,2024-08-31 09:35:18.093763,2024-09-07 09:35:18.093763
2286,Expired,23,6,1453,2024-08-04 23:49:50.716881,2024-08-11 23:49:50.716881
2287,Expired,7,363,934,2025-03-10 01:55:42.114625,2025-03-17 01:55:42.114625
2288,Cancelled,5,402,5069,2025-06-08 01:38:38.075382,2025-06-15 01:38:38.075382
2289,Expired,5,228,5106,2025-06-10 04:38:29.083293,2025-06-17 04:38:29.083293
2290,Fulfilled,8,68,5847,2025-04-11 18:55:15.954307,2025-04-18 18:55:15.954307
2291,Expired,30,259,3885,2025-04-02 13:39:12.527574,2025-04-09 13:39:12.527574
2292,Expired,10,220,5940,2025-01-30 21:34:45.845805,2025-02-06 21:34:45.845805
2293,Cancelled,9,313,1969,2024-08-30 18:56:41.762499,2024-09-06 18:56:41.762499
2294,Fulfilled,11,414,3255,2024-10-23 02:17:29.255320,2024-10-30 02:17:29.255320
2295,Expired,16,226,5047,2025-01-30 21:48:47.642430,2025-02-06 21:48:47.642430
2296,Expired,26,411,4894,2024-08-06 08:48:28.595160,2024-08-13 08:48:28.595160
2297,Fulfilled,15,74,6589,2025-05-26 02:31:16.108601,2025-06-02 02:31:16.108601
2298,Expired,25,488,2404,2025-02-17 22:58:46.317966,2025-02-24 22:58:46.317966
2299,Cancelled,2,30,1009,2024-10-03 15:46:15.100660,2024-10-10 15:46:15.100660
2300,Expired,23,470,2059,2024-12-23 00:00:03.554304,2024-12-30 00:00:03.554304
2301,Expired,6,263,592,2024-07-21 08:40:25.023743,2024-07-28 08:40:25.023743
2302,Expired,30,406,6305,2025-01-24 16:19:53.838058,2025-01-31 16:19:53.838058
2303,Expired,10,467,2744,2025-04-04 05:40:47.309590,2025-04-11 05:40:47.309590
2304,Expired,8,239,376,2025-05-19 04:52:14.319105,2025-05-26 04:52:14.319105
2305,Expired,3,69,3258,2025-04-02 08:48:55.787691,2025-04-09 08:48:55.787691
2306,Expired,23,429,2561,2025-06-14 13:16:44.009467,2025-06-21 13:16:44.009467
2307,Expired,28,87,5471,2025-06-14 02:35:33.999690,2025-06-21 02:35:33.999690
2308,Fulfilled,12,215,1823,2024-08-13 23:13:53.931567,2024-08-20 23:13:53.931567
2309,Expired,7,482,6109,2025-03-09 23:36:45.591527,2025-03-16 23:36:45.591527
2310,Fulfilled,5,64,4163,2024-08-17 12:13:46.681945,2024-08-24 12:13:46.681945
2311,Expired,11,407,3188,2024-07-14 19:57:19.095676,2024-07-21 19:57:19.095676
2312,Fulfilled,19,361,5044,2024-08-16 03:59:12.414531,2024-08-23 03:59:12.414531
2313,Expired,11,230,7,2025-01-13 07:37:28.336038,2025-01-20 07:37:28.336038
2314,Fulfilled,11,407,1081,2024-11-15 12:05:11.606137,2024-11-22 12:05:11.606137
2315,Expired,3,359,3814,2025-05-24 16:25:14.926784,2025-05-31 16:25:14.926784
2316,Expired,19,194,6062,2025-05-22 06:52:18.910276,2025-05-29 06:52:18.910276
2317,Expired,20,458,3124,2024-07-27 15:01:20.787565,2024-08-03 15:01:20.787565
2318,Expired,21,494,1788,2025-06-10 01:46:19.228409,2025-06-17 01:46:19.228409
2319,Expired,25,112,2788,2024-07-05 06:12:24.680783,2024-07-12 06:12:24.680783
2320,Expired,25,378,3751,2025-01-04 15:50:18.430838,2025-01-11 15:50:18.430838
2321,Cancelled,20,287,3705,2024-07-20 09:47:00.883850,2024-07-27 09:47:00.883850
2322,Fulfilled,22,387,1110,2024-08-23 03:10:37.195205,2024-08-30 03:10:37.195205
2323,Expired,20,350,6870,2024-08-01 06:50:17.240661,2024-08-08 06:50:17.240661
2324,Expired,24,88,2536,2024-09-17 23:20:31.003634,2024-09-24 23:20:31.003634
2325,Expired,25,173,2497,2025-04-24 19:08:09.046735,2025-05-01 19:08:09.046735
2326,Expired,20,381,6285,2025-01-11 04:23:06.840313,2025-01-18 04:23:06.840313
2327,Expired,17,269,2970,2025-05-17 00:47:45.285069,2025-05-24 00:47:45.285069
2328,Expired,16,24,3077,2025-05-23 16:13:57.375980,2025-05-30 16:13:57.375980
2329,Fulfilled,27,203,6364,2024-12-21 09:43:55.011585,2024-12-28 09:43:55.011585
2330,Expired,20,498,3766,2024-08-30 17:15:07.377626,2024-09-06 17:15:07.377626
2331,Expired,6,78,4908,2024-09-07 22:31:19.352273,2024-09-14 22:31:19.352273
2332,Expired,6,113,3454,2025-05-20 05:20:24.295095,2025-05-27 05:20:24.295095
2333,Expired,26,462,2289,2024-08-10 13:09:41.347891,2024-08-17 13:09:41.347891
2334,Expired,1,33,5172,2025-05-25 00:02:31.607953,2025-06-01 00:02:31.607953
2335,Expired,19,183,4635,2024-12-04 15:20:44.471847,2024-12-11 15:20:44.471847
2336,Expired,6,71,7457,2025-03-20 05:06:01.993301,2025-03-27 05:06:01.993301
2337,Expired,20,174,7458,2024-12-31 10:06:02.325387,2025-01-07 10:06:02.325387
2338,Expired,28,312,1675,2024-08-18 16:31:49.680485,2024-08-25 16:31:49.680485
2339,Fulfilled,22,31,7566,2024-11-27 04:59:56.248321,2024-12-04 04:59:56.248321
2340,Expired,30,397,6740,2024-08-06 08:53:56.526500,2024-08-13 08:53:56.526500
2341,Expired,23,41,6962,2024-08-22 00:15:13.306901,2024-08-29 00:15:13.306901
2342,Fulfilled,5,222,6767,2024-07-25 15:05:36.714812,2024-08-01 15:05:36.714812
2343,Fulfilled,3,400,1777,2024-10-27 04:14:25.302501,2024-11-03 04:14:25.302501
2344,Expired,2,213,775,2025-05-13 12:57:35.926371,2025-05-20 12:57:35.926371
2345,Expired,15,451,5349,2024-11-10 09:01:34.554630,2024-11-17 09:01:34.554630
2346,Expired,21,45,3466,2025-03-18 06:22:03.582820,2025-03-25 06:22:03.582820
2347,Expired,15,302,5701,2024-09-15 21:53:27.154967,2024-09-22 21:53:27.154967
2348,Expired,29,294,3180,2025-03-21 04:28:45.880742,2025-03-28 04:28:45.880742
2349,Expired,23,14,762,2024-10-14 19:55:27.262649,2024-10-21 19:55:27.262649
2350,Fulfilled,29,169,1748,2025-02-10 16:27:05.213324,2025-02-17 16:27:05.213324
2351,Fulfilled,21,204,1379,2024-12-03 22:51:42.153155,2024-12-10 22:51:42.153155
2352,Expired,24,393,307,2025-04-30 18:25:47.649756,2025-05-07 18:25:47.649756
2353,Expired,3,258,7210,2025-01-27 08:35:38.690620,2025-02-03 08:35:38.690620
2354,Expired,9,386,1979,2025-01-10 14:35:05.431684,2025-01-17 14:35:05.431684
2355,Expired,6,403,3745,2024-08-27 03:33:18.781655,2024-09-03 03:33:18.781655
2356,Expired,27,236,2745,2025-05-02 13:23:50.516129,2025-05-09 13:23:50.516129
2357,Expired,29,160,2801,2025-01-06 00:14:47.028187,2025-01-13 00:14:47.028187
2358,Fulfilled,30,445,3447,2025-03-17 17:20:01.495804,2025-03-24 17:20:01.495804
2359,Fulfilled,24,27,2084,2024-12-23 05:58:08.352901,2024-12-30 05:58:08.352901
2360,Expired,4,400,6111,2025-02-24 19:26:58.651556,2025-03-03 19:26:58.651556
2361,Fulfilled,24,371,7484,2024-11-27 11:16:11.266446,2024-12-04 11:16:11.266446
2362,Expired,5,121,801,2024-10-22 04:41:10.285358,2024-10-29 04:41:10.285358
2363,Active,8,451,6633,2025-06-25 22:33:51.297915,2025-07-02 22:33:51.297915
2364,Fulfilled,13,344,2374,2025-01-06 19:12:02.762898,2025-01-13 19:12:02.762898
2365,Expired,3,80,4468,2024-10-03 14:08:23.085538,2024-10-10 14:08:23.085538
2366,Expired,25,101,4994,2025-05-30 11:03:30.388320,2025-06-06 11:03:30.388320
2367,Fulfilled,18,352,7882,2025-01-13 20:18:25.095820,2025-01-20 20:18:25.095820
2368,Expired,18,423,7454,2024-07-08 11:56:15.189874,2024-07-15 11:56:15.189874
2369,Fulfilled,20,424,1444,2024-09-20 00:19:43.406089,2024-09-27 00:19:43.406089
2370,Fulfilled,17,174,3260,2025-01-16 20:20:37.726583,2025-01-23 20:20:37.726583
2371,Fulfilled,19,179,7092,2025-03-02 18:01:03.631539,2025-03-09 18:01:03.631539
2372,Expired,14,280,5880,2024-11-02 17:42:55.233349,2024-11-09 17:42:55.233349
2373,Active,5,187,6950,2025-06-23 20:08:52.599667,2025-06-30 20:08:52.599667
2374,Cancelled,9,64,954,2024-12-27 21:40:04.498979,2025-01-03 21:40:04.498979
2375,Expired,15,313,5955,2025-06-12 01:37:34.373065,2025-06-19 01:37:34.373065
2376,Cancelled,3,486,7892,2024-07-20 13:34:40.063467,2024-07-27 13:34:40.063467
2377,Fulfilled,2,306,2260,2024-07-13 05:03:07.641361,2024-07-20 05:03:07.641361
2378,Expired,4,334,6253,2025-03-25 22:38:48.849775,2025-04-01 22:38:48.849775
2379,Expired,25,279,4394,2025-04-06 19:56:55.992057,2025-04-13 19:56:55.992057
2380,Fulfilled,23,271,2453,2025-03-08 03:32:23.988934,2025-03-15 03:32:23.988934
2381,Expired,9,50,1680,2024-10-19 17:26:49.159921,2024-10-26 17:26:49.159921
2382,Fulfilled,23,299,2568,2024-10-02 23:56:25.320225,2024-10-09 23:56:25.320225
2383,Fulfilled,9,332,1232,2025-06-01 16:18:23.077649,2025-06-08 16:18:23.077649
2384,Expired,4,26,5479,2024-09-18 11:53:40.622775,2024-09-25 11:53:40.622775
2385,Fulfilled,21,20,7008,2025-05-05 06:05:51.448138,2025-05-12 06:05:51.448138
2386,Expired,4,148,3805,2025-05-11 21:20:23.646982,2025-05-18 21:20:23.646982
2387,Expired,17,436,6234,2025-01-24 18:17:20.764558,2025-01-31 18:17:20.764558
2388,Fulfilled,17,245,6573,2024-08-09 03:49:09.536921,2024-08-16 03:49:09.536921
2389,Expired,26,134,4598,2024-11-25 07:04:53.189147,2024-12-02 07:04:53.189147
2390,Active,11,264,8,2025-06-25 07:10:14.982785,2025-07-02 07:10:14.982785
2391,Fulfilled,24,444,6403,2025-05-05 14:27:30.057206,2025-05-12 14:27:30.057206
2392,Fulfilled,26,488,7318,2025-04-06 02:48:23.543423,2025-04-13 02:48:23.543423
2393,Expired,28,243,2379,2024-09-12 09:04:52.029358,2024-09-19 09:04:52.029358
2394,Expired,19,110,5746,2024-11-17 00:00:03.069533,2024-11-24 00:00:03.069533
2395,Expired,20,5,7419,2025-01-16 08:55:52.444916,2025-01-23 08:55:52.444916
2396,Expired,13,166,1855,2024-09-14 11:08:03.972639,2024-09-21 11:08:03.972639
2397,Expired,28,196,5677,2024-07-09 00:20:32.143049,2024-07-16 00:20:32.143049
2398,Expired,1,460,787,2025-05-22 19:05:21.331270,2025-05-29 19:05:21.331270
2399,Expired,5,353,4704,2024-11-19 14:20:21.767597,2024-11-26 14:20:21.767597
2400,Expired,27,202,1872,2024-12-29 22:55:48.122301,2025-01-05 22:55:48.122301
2401,Expired,13,193,7722,2025-04-05 17:06:09.510913,2025-04-12 17:06:09.510913
2402,Fulfilled,11,94,4519,2025-06-18 17:31:44.573852,2025-06-25 17:31:44.573852
2403,Expired,9,464,1939,2024-07-30 23:38:49.696782,2024-08-06 23:38:49.696782
2404,Expired,8,344,5065,2024-09-16 09:49:08.526236,2024-09-23 09:49:08.526236
2405,Expired,12,404,6040,2025-03-09 00:40:06.175481,2025-03-16 00:40:06.175481
2406,Expired,9,180,6743,2025-04-29 14:38:31.797787,2025-05-06 14:38:31.797787
2407,Expired,17,3,7474,2024-07-21 01:04:29.808175,2024-07-28 01:04:29.808175
2408,Active,26,19,3692,2025-06-25 12:22:41.265518,2025-07-02 12:22:41.265518
2409,Expired,13,327,5584,2024-11-27 10:07:52.603023,2024-12-04 10:07:52.603023
2410,Expired,5,446,1057,2024-07-07 01:24:46.314570,2024-07-14 01:24:46.314570
2411,Expired,15,410,7196,2025-03-24 07:48:02.358585,2025-03-31 07:48:02.358585
2412,Expired,20,165,3667,2024-10-10 15:17:50.575931,2024-10-17 15:17:50.575931
2413,Expired,29,420,6084,2024-10-24 16:36:34.401193,2024-10-31 16:36:34.401193
2414,Expired,7,159,6981,2024-10-11 08:49:46.788801,2024-10-18 08:49:46.788801
2415,Expired,27,477,3572,2024-08-30 18:28:27.511755,2024-09-06 18:28:27.511755
2416,Fulfilled,20,470,5818,2024-09-01 20:54:40.463839,2024-09-08 20:54:40.463839
2417,Expired,15,447,5519,2025-01-19 19:52:57.269032,2025-01-26 19:52:57.269032
2418,Cancelled,21,51,6497,2025-05-06 10:41:56.692383,2025-05-13 10:41:56.692383
2419,Fulfilled,27,275,2482,2025-05-26 00:29:23.221428,2025-06-02 00:29:23.221428
2420,Cancelled,17,173,2454,2025-05-07 02:03:58.329830,2025-05-14 02:03:58.329830
2421,Expired,24,357,2969,2025-01-01 16:34:39.672168,2025-01-08 16:34:39.672168
2422,Expired,29,345,5417,2025-02-28 00:08:46.270095,2025-03-07 00:08:46.270095
2423,Expired,30,448,7579,2024-06-30 19:34:32.049021,2024-07-07 19:34:32.049021
2424,Fulfilled,21,127,5457,2025-04-08 12:55:13.496295,2025-04-15 12:55:13.496295
2425,Expired,30,310,5611,2024-12-13 22:40:32.947784,2024-12-20 22:40:32.947784
2426,Expired,5,350,5238,2024-10-02 06:08:52.187159,2024-10-09 06:08:52.187159
2427,Expired,17,455,4835,2024-08-20 01:32:09.103467,2024-08-27 01:32:09.103467
2428,Expired,15,476,1807,2025-06-03 04:10:52.775524,2025-06-10 04:10:52.775524
2429,Fulfilled,23,85,2963,2024-12-29 15:13:40.944553,2025-01-05 15:13:40.944553
2430,Fulfilled,30,334,4372,2024-10-26 03:39:57.508897,2024-11-02 03:39:57.508897
2431,Expired,11,348,3270,2024-12-01 10:19:54.209557,2024-12-08 10:19:54.209557
2432,Cancelled,19,237,4658,2024-08-13 10:06:19.363134,2024-08-20 10:06:19.363134
2433,Expired,3,413,6070,2024-10-28 14:03:10.479834,2024-11-04 14:03:10.479834
2434,Expired,10,405,2182,2025-04-07 06:02:48.186986,2025-04-14 06:02:48.186986
2435,Expired,29,199,7410,2025-05-13 10:44:45.535879,2025-05-20 10:44:45.535879
2436,Expired,22,145,528,2025-03-30 21:16:40.842238,2025-04-06 21:16:40.842238
2437,Expired,15,235,5348,2024-07-03 21:03:57.747498,2024-07-10 21:03:57.747498
2438,Expired,3,215,880,2025-01-16 04:36:53.546473,2025-01-23 04:36:53.546473
2439,Expired,28,243,6369,2024-09-30 20:12:48.540057,2024-10-07 20:12:48.540057
2440,Expired,12,314,2400,2025-01-28 07:45:21.092258,2025-02-04 07:45:21.092258
2441,Expired,1,441,6323,2025-01-18 19:04:15.487213,2025-01-25 19:04:15.487213
2442,Expired,15,388,6219,2025-04-02 07:48:56.696543,2025-04-09 07:48:56.696543
2443,Fulfilled,5,81,3939,2025-03-26 13:25:11.749225,2025-04-02 13:25:11.749225
2444,Expired,3,260,7507,2025-02-28 01:55:00.488236,2025-03-07 01:55:00.488236
2445,Expired,26,427,3558,2024-12-21 20:23:12.201638,2024-12-28 20:23:12.201638
2446,Expired,16,6,1099,2025-02-08 07:56:36.527064,2025-02-15 07:56:36.527064
2447,Expired,23,458,3677,2024-10-23 14:18:42.148882,2024-10-30 14:18:42.148882
2448,Expired,19,489,316,2025-01-07 00:46:06.643575,2025-01-14 00:46:06.643575
2449,Fulfilled,29,135,3241,2025-03-30 16:11:54.123594,2025-04-06 16:11:54.123594
2450,Fulfilled,7,426,6456,2024-08-27 01:45:36.805972,2024-09-03 01:45:36.805972
2451,Fulfilled,7,406,7418,2025-02-23 23:31:32.214642,2025-03-02 23:31:32.214642
2452,Expired,5,157,668,2024-10-03 20:31:30.563430,2024-10-10 20:31:30.563430
2453,Expired,20,354,7713,2024-11-27 11:03:57.752972,2024-12-04 11:03:57.752972
2454,Expired,17,187,7018,2024-08-23 07:49:52.989970,2024-08-30 07:49:52.989970
2455,Expired,13,67,5201,2025-02-09 20:48:43.034521,2025-02-16 20:48:43.034521
2456,Expired,15,11,3239,2024-10-14 07:23:18.363758,2024-10-21 07:23:18.363758
2457,Fulfilled,5,398,1630,2025-06-13 20:58:30.235581,2025-06-20 20:58:30.235581
2458,Expired,7,398,6120,2025-06-05 14:38:20.391548,2025-06-12 14:38:20.391548
2459,Expired,3,487,7068,2024-12-05 21:29:02.496556,2024-12-12 21:29:02.496556
2460,Expired,21,6,6133,2025-03-25 13:13:24.710251,2025-04-01 13:13:24.710251
2461,Expired,15,416,7830,2025-06-06 12:54:47.556580,2025-06-13 12:54:47.556580
2462,Expired,10,52,1589,2025-06-12 07:28:49.331761,2025-06-19 07:28:49.331761
2463,Fulfilled,23,176,6774,2025-04-26 02:08:07.796010,2025-05-03 02:08:07.796010
2464,Expired,13,287,2555,2025-04-30 13:21:20.179285,2025-05-07 13:21:20.179285
2465,Expired,15,359,1777,2025-01-27 23:45:29.034294,2025-02-03 23:45:29.034294
2466,Expired,20,171,5961,2024-11-02 08:20:42.357773,2024-11-09 08:20:42.357773
2467,Fulfilled,23,455,6146,2024-12-31 06:56:00.294108,2025-01-07 06:56:00.294108
2468,Cancelled,14,155,937,2024-12-06 08:26:50.258414,2024-12-13 08:26:50.258414
2469,Cancelled,12,33,4010,2025-02-19 02:40:51.633844,2025-02-26 02:40:51.633844
2470,Expired,12,163,1957,2024-09-08 23:17:50.719675,2024-09-15 23:17:50.719675
2471,Expired,2,230,7909,2024-10-11 14:57:50.674193,2024-10-18 14:57:50.674193
2472,Expired,19,273,5733,2025-03-25 17:58:11.028946,2025-04-01 17:58:11.028946
2473,Fulfilled,14,18,4786,2024-12-17 17:59:18.910569,2024-12-24 17:59:18.910569
2474,Fulfilled,1,114,2170,2024-12-23 12:15:15.349251,2024-12-30 12:15:15.349251
2475,Expired,25,394,905,2024-11-06 06:56:14.379047,2024-11-13 06:56:14.379047
2476,Expired,1,272,721,2024-07-08 12:34:30.673910,2024-07-15 12:34:30.673910
2477,Expired,24,236,4460,2025-06-07 05:30:39.900757,2025-06-14 05:30:39.900757
2478,Expired,24,3,7573,2024-08-09 18:22:12.571175,2024-08-16 18:22:12.571175
2479,Expired,30,366,1371,2025-04-24 07:46:32.566458,2025-05-01 07:46:32.566458
2480,Fulfilled,26,391,4937,2025-05-14 22:43:38.871405,2025-05-21 22:43:38.871405
2481,Expired,10,362,5543,2024-09-29 10:51:36.737643,2024-10-06 10:51:36.737643
2482,Expired,2,299,4042,2025-03-16 22:30:43.401867,2025-03-23 22:30:43.401867
2483,Expired,12,132,3015,2024-07-09 22:14:23.812589,2024-07-16 22:14:23.812589
2484,Fulfilled,26,414,2638,2024-11-07 04:32:30.364611,2024-11-14 04:32:30.364611
2485,Expired,11,486,4623,2025-03-08 23:34:25.186131,2025-03-15 23:34:25.186131
2486,Fulfilled,10,463,5292,2024-10-21 20:54:17.702602,2024-10-28 20:54:17.702602
2487,Fulfilled,2,171,4793,2024-08-21 11:16:20.042337,2024-08-28 11:16:20.042337
2488,Expired,7,93,4385,2024-11-25 00:50:41.212054,2024-12-02 00:50:41.212054
2489,Expired,30,101,6339,2024-12-27 06:33:30.742698,2025-01-03 06:33:30.742698
2490,Expired,20,401,2629,2025-03-31 06:22:42.328892,2025-04-07 06:22:42.328892
2491,Fulfilled,27,261,3404,2024-08-09 15:42:28.032806,2024-08-16 15:42:28.032806
2492,Fulfilled,28,105,1389,2024-09-03 19:43:35.136155,2024-09-10 19:43:35.136155
2493,Cancelled,27,342,1348,2024-07-17 09:42:03.453558,2024-07-24 09:42:03.453558
2494,Expired,14,292,50,2024-10-06 15:59:53.857254,2024-10-13 15:59:53.857254
2495,Fulfilled,11,310,7140,2024-11-06 08:38:33.004193,2024-11-13 08:38:33.004193
2496,Expired,12,409,5262,2024-11-11 05:24:52.801480,2024-11-18 05:24:52.801480
2497,Expired,24,331,5167,2025-01-10 00:59:24.675075,2025-01-17 00:59:24.675075
